mp,fg,fga,fg%,3p,3pa,3p%,ft,fta,ft%,orb,drb,trb,ast,stl,blk,tov,pf,pts,gmsc,+/-,mp,ts%,efg%,3par,ftr,orb%,drb%,trb%,ast%,stl%,blk%,tov%,usg%,ortg,drtg,bpm,basic_max_max,advanced_max_max,team,total,home,index_opp,mp_opp,fg_opp,fga_opp,fg%_opp,3p_opp,3pa_opp,3p%_opp,ft_opp,fta_opp,ft%_opp,orb_opp,drb_opp,trb_opp,ast_opp,stl_opp,blk_opp,tov_opp,pf_opp,pts_opp,gmsc_opp,+/-_opp,mp_opp,ts%_opp,efg%_opp,3par_opp,ftr_opp,orb%_opp,drb%_opp,trb%_opp,ast%_opp,stl%_opp,blk%_opp,tov%_opp,usg%_opp,ortg_opp,drtg_opp,bpm_opp,basic_max_max_opp,advanced_max_max_opp,team_opp,total_opp,home_opp,season,date,game_id,won
240.0,46.0,88.0,0.523,8.0,23.0,0.348,12.0,18.0,0.667,6.0,41.0,47.0,23.0,5.0,6.0,10.0,23.0,112.0,,,240.0,0.584,0.568,0.261,0.205,15.4,82.0,52.8,50.0,5.0,12.5,9.4,100.0,112.4,109.4,,240.0,240.0,IND,112,0,1,240.0,39.0,91.0,0.429,14.0,43.0,0.326,17.0,25.0,0.68,9.0,33.0,42.0,19.0,7.0,5.0,10.0,17.0,109.0,,,240.0,0.534,0.505,0.473,0.275,18.0,84.6,47.2,48.7,7.0,7.7,8.9,100.0,109.4,112.4,,240.0,240.0,DAL,109,1,2020,20200308,2020-03-08,True
240.0,39.0,91.0,0.429,14.0,43.0,0.326,17.0,25.0,0.68,9.0,33.0,42.0,19.0,7.0,5.0,10.0,17.0,109.0,,,240.0,0.534,0.505,0.473,0.275,18.0,84.6,47.2,48.7,7.0,7.7,8.9,100.0,109.4,112.4,,240.0,240.0,DAL,109,1,0,240.0,46.0,88.0,0.523,8.0,23.0,0.348,12.0,18.0,0.667,6.0,41.0,47.0,23.0,5.0,6.0,10.0,23.0,112.0,,,240.0,0.584,0.568,0.261,0.205,15.4,82.0,52.8,50.0,5.0,12.5,9.4,100.0,112.4,109.4,,240.0,240.0,IND,112,0,2020,20200308,2020-03-08,False
240.0,46.0,92.0,0.5,14.0,32.0,0.438,21.0,31.0,0.677,14.0,46.0,60.0,30.0,12.0,8.0,14.0,16.0,127.0,,,240.0,0.601,0.576,0.348,0.337,34.1,74.2,58.3,65.2,11.7,12.5,11.7,100.0,123.6,85.6,,240.0,240.0,MEM,127,0,1,240.0,32.0,99.0,0.323,9.0,35.0,0.257,15.0,16.0,0.938,16.0,27.0,43.0,20.0,6.0,8.0,17.0,21.0,88.0,,,240.0,0.415,0.369,0.354,0.162,25.8,65.9,41.7,62.5,5.8,13.3,13.8,100.0,85.6,123.6,,240.0,240.0,ATL,88,1,2020,20200302,2020-03-02,True
240.0,32.0,99.0,0.323,9.0,35.0,0.257,15.0,16.0,0.938,16.0,27.0,43.0,20.0,6.0,8.0,17.0,21.0,88.0,,,240.0,0.415,0.369,0.354,0.162,25.8,65.9,41.7,62.5,5.8,13.3,13.8,100.0,85.6,123.6,,240.0,240.0,ATL,88,1,0,240.0,46.0,92.0,0.5,14.0,32.0,0.438,21.0,31.0,0.677,14.0,46.0,60.0,30.0,12.0,8.0,14.0,16.0,127.0,,,240.0,0.601,0.576,0.348,0.337,34.1,74.2,58.3,65.2,11.7,12.5,11.7,100.0,123.6,85.6,,240.0,240.0,MEM,127,0,2020,20200302,2020-03-02,False
240.0,39.0,81.0,0.481,12.0,27.0,0.444,21.0,25.0,0.84,6.0,38.0,44.0,20.0,7.0,5.0,11.0,22.0,111.0,,,240.0,0.603,0.556,0.333,0.309,16.2,79.2,51.8,51.3,7.5,10.9,10.7,100.0,118.6,112.2,,240.0,240.0,DEN,111,0,1,240.0,37.0,88.0,0.42,16.0,42.0,0.381,15.0,17.0,0.882,10.0,31.0,41.0,22.0,6.0,5.0,9.0,22.0,105.0,,,240.0,0.55,0.511,0.477,0.193,20.8,83.8,48.2,59.5,6.4,9.3,8.6,100.0,112.2,118.6,,240.0,240.0,LAC,105,1,2020,20200911,2020-09-11,True
240.0,37.0,88.0,0.42,16.0,42.0,0.381,15.0,17.0,0.882,10.0,31.0,41.0,22.0,6.0,5.0,9.0,22.0,105.0,,,240.0,0.55,0.511,0.477,0.193,20.8,83.8,48.2,59.5,6.4,9.3,8.6,100.0,112.2,118.6,,240.0,240.0,LAC,105,1,0,240.0,39.0,81.0,0.481,12.0,27.0,0.444,21.0,25.0,0.84,6.0,38.0,44.0,20.0,7.0,5.0,11.0,22.0,111.0,,,240.0,0.603,0.556,0.333,0.309,16.2,79.2,51.8,51.3,7.5,10.9,10.7,100.0,118.6,112.2,,240.0,240.0,DEN,111,0,2020,20200911,2020-09-11,False
240.0,37.0,88.0,0.42,11.0,37.0,0.297,15.0,21.0,0.714,8.0,36.0,44.0,23.0,8.0,5.0,10.0,22.0,100.0,,,240.0,0.514,0.483,0.42,0.239,16.7,80.0,47.3,62.2,8.4,16.1,9.3,100.0,104.9,120.6,,240.0,240.0,MIL,100,0,1,240.0,35.0,78.0,0.449,18.0,47.0,0.383,27.0,34.0,0.794,9.0,40.0,49.0,27.0,3.0,6.0,11.0,19.0,115.0,,,240.0,0.619,0.564,0.603,0.436,20.0,83.3,52.7,77.1,3.1,11.8,10.6,100.0,120.6,104.9,,240.0,240.0,MIA,115,1,2020,20200904,2020-09-04,False
240.0,35.0,78.0,0.449,18.0,47.0,0.383,27.0,34.0,0.794,9.0,40.0,49.0,27.0,3.0,6.0,11.0,19.0,115.0,,,240.0,0.619,0.564,0.603,0.436,20.0,83.3,52.7,77.1,3.1,11.8,10.6,100.0,120.6,104.9,,240.0,240.0,MIA,115,1,0,240.0,37.0,88.0,0.42,11.0,37.0,0.297,15.0,21.0,0.714,8.0,36.0,44.0,23.0,8.0,5.0,10.0,22.0,100.0,,,240.0,0.514,0.483,0.42,0.239,16.7,80.0,47.3,62.2,8.4,16.1,9.3,100.0,104.9,120.6,,240.0,240.0,MIL,100,0,2020,20200904,2020-09-04,True
240.0,35.0,87.0,0.402,7.0,31.0,0.226,16.0,21.0,0.762,15.0,46.0,61.0,20.0,7.0,6.0,16.0,11.0,93.0,,,240.0,0.483,0.443,0.356,0.241,30.0,79.3,56.5,57.1,7.3,9.8,14.3,100.0,97.4,89.0,,240.0,240.0,MIL,93,0,1,240.0,34.0,96.0,0.354,8.0,35.0,0.229,9.0,10.0,0.9,12.0,35.0,47.0,22.0,7.0,8.0,10.0,18.0,85.0,,,240.0,0.423,0.396,0.365,0.104,20.7,70.0,43.5,64.7,7.3,14.3,9.1,100.0,89.0,97.4,,240.0,240.0,CHO,85,1,2020,20200301,2020-03-01,True
240.0,34.0,96.0,0.354,8.0,35.0,0.229,9.0,10.0,0.9,12.0,35.0,47.0,22.0,7.0,8.0,10.0,18.0,85.0,,,240.0,0.423,0.396,0.365,0.104,20.7,70.0,43.5,64.7,7.3,14.3,9.1,100.0,89.0,97.4,,240.0,240.0,CHO,85,1,0,240.0,35.0,87.0,0.402,7.0,31.0,0.226,16.0,21.0,0.762,15.0,46.0,61.0,20.0,7.0,6.0,16.0,11.0,93.0,,,240.0,0.483,0.443,0.356,0.241,30.0,79.3,56.5,57.1,7.3,9.8,14.3,100.0,97.4,89.0,,240.0,240.0,MIL,93,0,2020,20200301,2020-03-01,False
240.0,40.0,83.0,0.482,14.0,35.0,0.4,17.0,23.0,0.739,8.0,33.0,41.0,21.0,9.0,0.0,18.0,20.0,111.0,,,240.0,0.596,0.566,0.422,0.277,22.2,86.8,55.4,52.5,9.0,0.0,16.2,100.0,110.5,116.5,,240.0,240.0,MIN,111,0,1,240.0,41.0,80.0,0.513,15.0,38.0,0.395,20.0,26.0,0.769,5.0,28.0,33.0,24.0,9.0,5.0,16.0,20.0,117.0,,,240.0,0.64,0.606,0.475,0.325,13.2,77.8,44.6,58.5,9.0,10.4,14.9,100.0,116.5,110.5,,240.0,240.0,HOU,117,1,2020,20200310,2020-03-10,False
240.0,41.0,80.0,0.513,15.0,38.0,0.395,20.0,26.0,0.769,5.0,28.0,33.0,24.0,9.0,5.0,16.0,20.0,117.0,,,240.0,0.64,0.606,0.475,0.325,13.2,77.8,44.6,58.5,9.0,10.4,14.9,100.0,116.5,110.5,,240.0,240.0,HOU,117,1,0,240.0,40.0,83.0,0.482,14.0,35.0,0.4,17.0,23.0,0.739,8.0,33.0,41.0,21.0,9.0,0.0,18.0,20.0,111.0,,,240.0,0.596,0.566,0.422,0.277,22.2,86.8,55.4,52.5,9.0,0.0,16.2,100.0,110.5,116.5,,240.0,240.0,MIN,111,0,2020,20200310,2020-03-10,True
240.0,40.0,90.0,0.444,14.0,43.0,0.326,12.0,14.0,0.857,11.0,27.0,38.0,27.0,11.0,2.0,9.0,19.0,106.0,,,240.0,0.551,0.522,0.478,0.156,23.9,81.8,48.1,67.5,11.8,4.5,8.6,100.0,113.7,108.4,,240.0,240.0,MIA,106,0,1,240.0,36.0,72.0,0.5,10.0,28.0,0.357,19.0,24.0,0.792,6.0,35.0,41.0,19.0,5.0,3.0,20.0,22.0,101.0,,,240.0,0.612,0.569,0.389,0.333,18.2,76.1,51.9,52.8,5.4,6.4,19.5,100.0,108.4,113.7,,240.0,240.0,BOS,101,1,2020,20200917,2020-09-17,True
240.0,36.0,72.0,0.5,10.0,28.0,0.357,19.0,24.0,0.792,6.0,35.0,41.0,19.0,5.0,3.0,20.0,22.0,101.0,,,240.0,0.612,0.569,0.389,0.333,18.2,76.1,51.9,52.8,5.4,6.4,19.5,100.0,108.4,113.7,,240.0,240.0,BOS,101,1,0,240.0,40.0,90.0,0.444,14.0,43.0,0.326,12.0,14.0,0.857,11.0,27.0,38.0,27.0,11.0,2.0,9.0,19.0,106.0,,,240.0,0.551,0.522,0.478,0.156,23.9,81.8,48.1,67.5,11.8,4.5,8.6,100.0,113.7,108.4,,240.0,240.0,MIA,106,0,2020,20200917,2020-09-17,False
240.0,43.0,85.0,0.506,13.0,32.0,0.406,3.0,8.0,0.375,9.0,24.0,33.0,28.0,15.0,0.0,17.0,19.0,102.0,,,240.0,0.576,0.582,0.376,0.094,22.5,75.0,45.8,65.1,16.0,0.0,16.1,100.0,108.6,110.8,,240.0,240.0,DEN,102,0,1,240.0,42.0,76.0,0.553,12.0,28.0,0.429,8.0,12.0,0.667,8.0,31.0,39.0,32.0,8.0,2.0,21.0,17.0,104.0,,,240.0,0.64,0.632,0.368,0.158,25.0,77.5,54.2,76.2,8.5,3.8,20.5,100.0,110.8,108.6,,240.0,240.0,CLE,104,1,2020,20200307,2020-03-07,False
240.0,42.0,76.0,0.553,12.0,28.0,0.429,8.0,12.0,0.667,8.0,31.0,39.0,32.0,8.0,2.0,21.0,17.0,104.0,,,240.0,0.64,0.632,0.368,0.158,25.0,77.5,54.2,76.2,8.5,3.8,20.5,100.0,110.8,108.6,,240.0,240.0,CLE,104,1,0,240.0,43.0,85.0,0.506,13.0,32.0,0.406,3.0,8.0,0.375,9.0,24.0,33.0,28.0,15.0,0.0,17.0,19.0,102.0,,,240.0,0.576,0.582,0.376,0.094,22.5,75.0,45.8,65.1,16.0,0.0,16.1,100.0,108.6,110.8,,240.0,240.0,DEN,102,0,2020,20200307,2020-03-07,True
240.0,40.0,80.0,0.5,6.0,24.0,0.25,17.0,23.0,0.739,9.0,26.0,35.0,29.0,9.0,5.0,18.0,15.0,103.0,,,240.0,0.571,0.538,0.3,0.288,22.0,65.0,43.2,72.5,9.3,10.0,16.6,100.0,106.7,111.9,,240.0,240.0,CLE,103,0,1,240.0,42.0,84.0,0.5,12.0,34.0,0.353,12.0,15.0,0.8,14.0,32.0,46.0,23.0,8.0,6.0,21.0,21.0,108.0,,,240.0,0.596,0.571,0.405,0.179,35.0,78.0,56.8,54.8,8.3,10.7,18.8,100.0,111.9,106.7,,240.0,240.0,CHI,108,1,2020,20200310,2020-03-10,False
240.0,42.0,84.0,0.5,12.0,34.0,0.353,12.0,15.0,0.8,14.0,32.0,46.0,23.0,8.0,6.0,21.0,21.0,108.0,,,240.0,0.596,0.571,0.405,0.179,35.0,78.0,56.8,54.8,8.3,10.7,18.8,100.0,111.9,106.7,,240.0,240.0,CHI,108,1,0,240.0,40.0,80.0,0.5,6.0,24.0,0.25,17.0,23.0,0.739,9.0,26.0,35.0,29.0,9.0,5.0,18.0,15.0,103.0,,,240.0,0.571,0.538,0.3,0.288,22.0,65.0,43.2,72.5,9.3,10.0,16.6,100.0,106.7,111.9,,240.0,240.0,CLE,103,0,2020,20200310,2020-03-10,True
240.0,49.0,88.0,0.557,16.0,33.0,0.485,16.0,16.0,1.0,6.0,43.0,49.0,27.0,6.0,4.0,11.0,24.0,130.0,,,240.0,0.684,0.648,0.375,0.182,17.6,79.6,55.7,55.1,6.1,7.5,10.4,100.0,132.7,109.2,,240.0,240.0,POR,130,0,1,240.0,37.0,96.0,0.385,14.0,43.0,0.326,19.0,22.0,0.864,11.0,28.0,39.0,29.0,3.0,2.0,6.0,11.0,107.0,,,240.0,0.506,0.458,0.448,0.229,20.4,82.4,44.3,78.4,3.1,3.6,5.4,100.0,109.2,132.7,,240.0,240.0,ORL,107,1,2020,20200302,2020-03-02,True
240.0,37.0,96.0,0.385,14.0,43.0,0.326,19.0,22.0,0.864,11.0,28.0,39.0,29.0,3.0,2.0,6.0,11.0,107.0,,,240.0,0.506,0.458,0.448,0.229,20.4,82.4,44.3,78.4,3.1,3.6,5.4,100.0,109.2,132.7,,240.0,240.0,ORL,107,1,0,240.0,49.0,88.0,0.557,16.0,33.0,0.485,16.0,16.0,1.0,6.0,43.0,49.0,27.0,6.0,4.0,11.0,24.0,130.0,,,240.0,0.684,0.648,0.375,0.182,17.6,79.6,55.7,55.1,6.1,7.5,10.4,100.0,132.7,109.2,,240.0,240.0,POR,130,0,2020,20200302,2020-03-02,False
290.0,49.0,104.0,0.471,19.0,48.0,0.396,21.0,23.0,0.913,8.0,27.0,35.0,31.0,9.0,6.0,3.0,22.0,138.0,,,290.0,0.605,0.563,0.462,0.221,16.3,69.2,39.8,63.3,8.4,11.3,2.6,100.0,128.8,133.5,,290.0,290.0,CHO,138,0,1,290.0,53.0,96.0,0.552,21.0,43.0,0.488,16.0,27.0,0.593,12.0,41.0,53.0,33.0,1.0,5.0,15.0,26.0,143.0,,,290.0,0.663,0.661,0.448,0.281,30.8,83.7,60.2,62.3,0.9,8.9,12.2,100.0,133.5,128.8,,290.0,290.0,ATL,143,1,2020,20200309,2020-03-09,False
290.0,53.0,96.0,0.552,21.0,43.0,0.488,16.0,27.0,0.593,12.0,41.0,53.0,33.0,1.0,5.0,15.0,26.0,143.0,,,290.0,0.663,0.661,0.448,0.281,30.8,83.7,60.2,62.3,0.9,8.9,12.2,100.0,133.5,128.8,,290.0,290.0,ATL,143,1,0,290.0,49.0,104.0,0.471,19.0,48.0,0.396,21.0,23.0,0.913,8.0,27.0,35.0,31.0,9.0,6.0,3.0,22.0,138.0,,,290.0,0.605,0.563,0.462,0.221,16.3,69.2,39.8,63.3,8.4,11.3,2.6,100.0,128.8,133.5,,290.0,290.0,CHO,138,0,2020,20200309,2020-03-09,True
240.0,43.0,92.0,0.467,14.0,33.0,0.424,20.0,22.0,0.909,12.0,29.0,41.0,31.0,10.0,3.0,15.0,26.0,120.0,,,240.0,0.59,0.543,0.359,0.239,27.3,80.6,51.3,72.1,9.8,6.4,12.9,100.0,117.2,112.3,,240.0,240.0,ORL,120,0,1,240.0,38.0,76.0,0.5,11.0,29.0,0.379,28.0,38.0,0.737,7.0,32.0,39.0,24.0,7.0,5.0,20.0,22.0,115.0,,,240.0,0.62,0.572,0.382,0.5,19.4,72.7,48.8,63.2,6.8,8.5,17.7,100.0,112.3,117.2,,240.0,240.0,MEM,115,1,2020,20200310,2020-03-10,True
240.0,38.0,76.0,0.5,11.0,29.0,0.379,28.0,38.0,0.737,7.0,32.0,39.0,24.0,7.0,5.0,20.0,22.0,115.0,,,240.0,0.62,0.572,0.382,0.5,19.4,72.7,48.8,63.2,6.8,8.5,17.7,100.0,112.3,117.2,,240.0,240.0,MEM,115,1,0,240.0,43.0,92.0,0.467,14.0,33.0,0.424,20.0,22.0,0.909,12.0,29.0,41.0,31.0,10.0,3.0,15.0,26.0,120.0,,,240.0,0.59,0.543,0.359,0.239,27.3,80.6,51.3,72.1,9.8,6.4,12.9,100.0,117.2,112.3,,240.0,240.0,ORL,120,0,2020,20200310,2020-03-10,False
240.0,54.0,97.0,0.557,14.0,34.0,0.412,17.0,20.0,0.85,10.0,32.0,42.0,31.0,11.0,2.0,16.0,22.0,139.0,,,240.0,0.657,0.629,0.351,0.206,24.4,71.1,48.8,57.4,10.0,3.3,13.1,100.0,125.9,121.4,,240.0,240.0,MIN,139,0,1,240.0,52.0,100.0,0.52,14.0,39.0,0.359,16.0,27.0,0.593,13.0,31.0,44.0,37.0,13.0,2.0,15.0,18.0,134.0,,,240.0,0.599,0.59,0.39,0.27,28.9,75.6,51.2,71.2,11.8,3.2,11.8,100.0,121.4,125.9,,240.0,240.0,NOP,134,1,2020,20200303,2020-03-03,True
240.0,52.0,100.0,0.52,14.0,39.0,0.359,16.0,27.0,0.593,13.0,31.0,44.0,37.0,13.0,2.0,15.0,18.0,134.0,,,240.0,0.599,0.59,0.39,0.27,28.9,75.6,51.2,71.2,11.8,3.2,11.8,100.0,121.4,125.9,,240.0,240.0,NOP,134,1,0,240.0,54.0,97.0,0.557,14.0,34.0,0.412,17.0,20.0,0.85,10.0,32.0,42.0,31.0,11.0,2.0,16.0,22.0,139.0,,,240.0,0.657,0.629,0.351,0.206,24.4,71.1,48.8,57.4,10.0,3.3,13.1,100.0,125.9,121.4,,240.0,240.0,MIN,139,0,2020,20200303,2020-03-03,False
240.0,41.0,84.0,0.488,13.0,34.0,0.382,19.0,22.0,0.864,11.0,30.0,41.0,29.0,3.0,2.0,11.0,21.0,114.0,,,240.0,0.608,0.565,0.405,0.262,28.2,81.1,53.9,70.7,3.3,3.6,10.5,100.0,125.5,129.9,,240.0,240.0,PHI,114,0,1,240.0,44.0,80.0,0.55,9.0,25.0,0.36,21.0,28.0,0.75,7.0,28.0,35.0,30.0,4.0,2.0,7.0,19.0,118.0,,,240.0,0.639,0.606,0.313,0.35,18.9,71.8,46.1,68.2,4.4,4.0,7.0,100.0,129.9,125.5,,240.0,240.0,GSW,118,1,2020,20200307,2020-03-07,False
240.0,44.0,80.0,0.55,9.0,25.0,0.36,21.0,28.0,0.75,7.0,28.0,35.0,30.0,4.0,2.0,7.0,19.0,118.0,,,240.0,0.639,0.606,0.313,0.35,18.9,71.8,46.1,68.2,4.4,4.0,7.0,100.0,129.9,125.5,,240.0,240.0,GSW,118,1,0,240.0,41.0,84.0,0.488,13.0,34.0,0.382,19.0,22.0,0.864,11.0,30.0,41.0,29.0,3.0,2.0,11.0,21.0,114.0,,,240.0,0.608,0.565,0.405,0.262,28.2,81.1,53.9,70.7,3.3,3.6,10.5,100.0,125.5,129.9,,240.0,240.0,PHI,114,0,2020,20200307,2020-03-07,True
240.0,48.0,95.0,0.505,21.0,43.0,0.488,13.0,20.0,0.65,10.0,27.0,37.0,27.0,7.0,4.0,9.0,28.0,130.0,,,240.0,0.626,0.616,0.453,0.211,24.4,81.8,50.0,56.3,7.1,7.7,8.0,100.0,132.6,138.7,,240.0,240.0,PHI,130,0,1,240.0,45.0,76.0,0.592,13.0,24.0,0.542,33.0,41.0,0.805,6.0,31.0,37.0,25.0,6.0,6.0,10.0,17.0,136.0,,,240.0,0.723,0.678,0.316,0.539,18.2,75.6,50.0,55.6,6.1,11.5,9.6,100.0,138.7,132.6,,240.0,240.0,LAC,136,1,2020,20200301,2020-03-01,False
240.0,45.0,76.0,0.592,13.0,24.0,0.542,33.0,41.0,0.805,6.0,31.0,37.0,25.0,6.0,6.0,10.0,17.0,136.0,,,240.0,0.723,0.678,0.316,0.539,18.2,75.6,50.0,55.6,6.1,11.5,9.6,100.0,138.7,132.6,,240.0,240.0,LAC,136,1,0,240.0,48.0,95.0,0.505,21.0,43.0,0.488,13.0,20.0,0.65,10.0,27.0,37.0,27.0,7.0,4.0,9.0,28.0,130.0,,,240.0,0.626,0.616,0.453,0.211,24.4,81.8,50.0,56.3,7.1,7.7,8.0,100.0,132.6,138.7,,240.0,240.0,PHI,130,0,2020,20200301,2020-03-01,True
240.0,35.0,74.0,0.473,8.0,24.0,0.333,25.0,33.0,0.758,7.0,24.0,31.0,22.0,12.0,4.0,19.0,22.0,103.0,,,240.0,0.582,0.527,0.324,0.446,18.4,64.9,41.3,62.9,12.3,8.5,17.7,100.0,105.7,107.8,,240.0,240.0,DEN,103,0,1,240.0,37.0,83.0,0.446,13.0,36.0,0.361,18.0,19.0,0.947,13.0,31.0,44.0,23.0,9.0,7.0,23.0,30.0,105.0,,,240.0,0.575,0.524,0.434,0.229,35.1,81.6,58.7,62.2,9.2,14.0,20.1,100.0,107.8,105.7,,240.0,240.0,LAL,105,1,2020,20200920,2020-09-20,False
240.0,37.0,83.0,0.446,13.0,36.0,0.361,18.0,19.0,0.947,13.0,31.0,44.0,23.0,9.0,7.0,23.0,30.0,105.0,,,240.0,0.575,0.524,0.434,0.229,35.1,81.6,58.7,62.2,9.2,14.0,20.1,100.0,107.8,105.7,,240.0,240.0,LAL,105,1,0,240.0,35.0,74.0,0.473,8.0,24.0,0.333,25.0,33.0,0.758,7.0,24.0,31.0,22.0,12.0,4.0,19.0,22.0,103.0,,,240.0,0.582,0.527,0.324,0.446,18.4,64.9,41.3,62.9,12.3,8.5,17.7,100.0,105.7,107.8,,240.0,240.0,DEN,103,0,2020,20200920,2020-09-20,True
240.0,30.0,79.0,0.38,8.0,34.0,0.235,10.0,15.0,0.667,10.0,38.0,48.0,16.0,6.0,3.0,12.0,14.0,78.0,,,240.0,0.456,0.43,0.43,0.19,20.8,82.6,51.1,53.3,6.9,5.8,12.3,100.0,89.3,91.6,,240.0,240.0,UTA,78,0,1,240.0,31.0,83.0,0.373,8.0,31.0,0.258,10.0,13.0,0.769,8.0,38.0,46.0,21.0,7.0,4.0,10.0,18.0,80.0,,,240.0,0.451,0.422,0.373,0.157,17.4,79.2,48.9,67.7,8.0,8.9,10.1,100.0,91.6,89.3,,240.0,240.0,DEN,80,1,2020,20200901,2020-09-01,False
240.0,31.0,83.0,0.373,8.0,31.0,0.258,10.0,13.0,0.769,8.0,38.0,46.0,21.0,7.0,4.0,10.0,18.0,80.0,,,240.0,0.451,0.422,0.373,0.157,17.4,79.2,48.9,67.7,8.0,8.9,10.1,100.0,91.6,89.3,,240.0,240.0,DEN,80,1,0,240.0,30.0,79.0,0.38,8.0,34.0,0.235,10.0,15.0,0.667,10.0,38.0,48.0,16.0,6.0,3.0,12.0,14.0,78.0,,,240.0,0.456,0.43,0.43,0.19,20.8,82.6,51.1,53.3,6.9,5.8,12.3,100.0,89.3,91.6,,240.0,240.0,UTA,78,0,2020,20200901,2020-09-01,True
240.0,32.0,76.0,0.421,15.0,38.0,0.395,23.0,25.0,0.92,4.0,40.0,44.0,18.0,6.0,9.0,17.0,20.0,102.0,,,240.0,0.586,0.52,0.5,0.329,10.5,85.1,51.8,56.3,6.0,18.0,16.3,100.0,102.5,99.5,,240.0,240.0,BOS,102,0,1,240.0,36.0,90.0,0.4,11.0,40.0,0.275,16.0,19.0,0.842,7.0,34.0,41.0,25.0,10.0,7.0,12.0,19.0,99.0,,,240.0,0.503,0.461,0.444,0.211,14.9,89.5,48.2,69.4,10.0,18.4,10.9,100.0,99.5,102.5,,240.0,240.0,TOR,99,1,2020,20200901,2020-09-01,True
240.0,36.0,90.0,0.4,11.0,40.0,0.275,16.0,19.0,0.842,7.0,34.0,41.0,25.0,10.0,7.0,12.0,19.0,99.0,,,240.0,0.503,0.461,0.444,0.211,14.9,89.5,48.2,69.4,10.0,18.4,10.9,100.0,99.5,102.5,,240.0,240.0,TOR,99,1,0,240.0,32.0,76.0,0.421,15.0,38.0,0.395,23.0,25.0,0.92,4.0,40.0,44.0,18.0,6.0,9.0,17.0,20.0,102.0,,,240.0,0.586,0.52,0.5,0.329,10.5,85.1,51.8,56.3,6.0,18.0,16.3,100.0,102.5,99.5,,240.0,240.0,BOS,102,0,2020,20200901,2020-09-01,False
240.0,51.0,84.0,0.607,7.0,21.0,0.333,23.0,31.0,0.742,6.0,39.0,45.0,31.0,5.0,5.0,10.0,18.0,132.0,,,240.0,0.676,0.649,0.25,0.369,18.8,79.6,55.6,60.8,4.9,8.2,9.3,100.0,130.4,116.6,,240.0,240.0,ORL,132,0,1,240.0,46.0,98.0,0.469,10.0,37.0,0.27,16.0,20.0,0.8,10.0,26.0,36.0,30.0,6.0,3.0,8.0,21.0,118.0,,,240.0,0.552,0.52,0.378,0.204,20.4,81.3,44.4,65.2,5.9,4.8,7.0,100.0,116.6,130.4,,240.0,240.0,MIN,118,1,2020,20200306,2020-03-06,True
240.0,46.0,98.0,0.469,10.0,37.0,0.27,16.0,20.0,0.8,10.0,26.0,36.0,30.0,6.0,3.0,8.0,21.0,118.0,,,240.0,0.552,0.52,0.378,0.204,20.4,81.3,44.4,65.2,5.9,4.8,7.0,100.0,116.6,130.4,,240.0,240.0,MIN,118,1,0,240.0,51.0,84.0,0.607,7.0,21.0,0.333,23.0,31.0,0.742,6.0,39.0,45.0,31.0,5.0,5.0,10.0,18.0,132.0,,,240.0,0.676,0.649,0.25,0.369,18.8,79.6,55.6,60.8,4.9,8.2,9.3,100.0,130.4,116.6,,240.0,240.0,ORL,132,0,2020,20200306,2020-03-06,False
240.0,43.0,99.0,0.434,15.0,46.0,0.326,12.0,15.0,0.8,13.0,29.0,42.0,26.0,7.0,2.0,10.0,21.0,113.0,,,240.0,0.535,0.51,0.465,0.152,25.5,93.5,51.2,60.5,7.0,3.8,8.7,100.0,113.2,125.2,,240.0,240.0,BOS,113,0,1,240.0,45.0,80.0,0.563,13.0,27.0,0.481,22.0,26.0,0.846,2.0,38.0,40.0,30.0,6.0,2.0,12.0,13.0,125.0,,,240.0,0.684,0.644,0.338,0.325,6.5,74.5,48.8,66.7,6.0,3.8,11.6,100.0,125.2,113.2,,240.0,240.0,MIA,125,1,2020,20200927,2020-09-27,False
240.0,45.0,80.0,0.563,13.0,27.0,0.481,22.0,26.0,0.846,2.0,38.0,40.0,30.0,6.0,2.0,12.0,13.0,125.0,,,240.0,0.684,0.644,0.338,0.325,6.5,74.5,48.8,66.7,6.0,3.8,11.6,100.0,125.2,113.2,,240.0,240.0,MIA,125,1,0,240.0,43.0,99.0,0.434,15.0,46.0,0.326,12.0,15.0,0.8,13.0,29.0,42.0,26.0,7.0,2.0,10.0,21.0,113.0,,,240.0,0.535,0.51,0.465,0.152,25.5,93.5,51.2,60.5,7.0,3.8,8.7,100.0,113.2,125.2,,240.0,240.0,BOS,113,0,2020,20200927,2020-09-27,True
240.0,36.0,83.0,0.434,13.0,36.0,0.361,16.0,18.0,0.889,14.0,39.0,53.0,22.0,9.0,2.0,18.0,14.0,101.0,,,240.0,0.555,0.512,0.434,0.217,33.3,86.7,60.9,61.1,9.8,5.0,16.5,100.0,109.8,100.1,,240.0,240.0,TOR,101,0,1,240.0,33.0,83.0,0.398,16.0,43.0,0.372,10.0,14.0,0.714,6.0,28.0,34.0,24.0,12.0,4.0,11.0,20.0,92.0,,,240.0,0.516,0.494,0.518,0.169,13.3,66.7,39.1,72.7,13.1,8.5,11.0,100.0,100.1,109.8,,240.0,240.0,UTA,92,1,2020,20200309,2020-03-09,True
